t, accel, throttle
0.25, -0.6232092344230449, -0.39987884333637796, 
0.5, 0.3365860478303836, -0.39888318687930674, 
0.75, -0.5616751179772425, -0.17372060052771146, 
1.0, -0.3704363888784086, 0.37233567683974095, 
1.25, -0.670597047443022, 0.29755285156747807, 
1.5, -0.8696646411797204, 0.24597750610484753, 
1.75, -0.7778963642609924, -0.0011245607471999097, 
2.0, 0.08618639071928898, 0.1215522832585525, 
2.25, -0.4032063483039146, -0.14842562119254035, 
2.5, -0.4551745972662347, 0.13943114787325042, 
2.75, 0.2763802624699789, -0.0204592836940854, 
3.0, -0.5400056319119295, -0.08691762216637712, 
3.25, -0.5240975629369209, 0.12981214202943178, 
3.5, -0.8425217441507437, 0.1834581940500522, 
3.75, -0.2334778744049947, -0.13525603433938227, 
4.0, -0.8702890770293774, -0.18453682566412433, 
4.25, 0.38117335092376625, 0.2685435596148706, 
4.5, -0.6025563660791035, -0.07182612402719901, 
4.75, -0.33125342331477386, 0.23344377161041227, 
5.0, -0.8831738921359991, 0.18880484467150355, 
5.25, 0.29804462605096377, 0.17367954878439437, 
5.5, -0.16836668176567765, 0.031031635093201504, 
5.75, -0.6031202046744236, -0.21167932398924377, 
6.0, -0.6528713691671881, 0.1169080225300439, 
6.25, 0.3021412912760394, 0.23845623928598286, 
6.5, 0.37973383353316886, -0.04042034930838615, 
6.75, 0.05250904139059134, 0.19369346923169162, 
7.0, -0.533270041673049, 0.09707309648269284, 
7.25, 0.013083756562179222, -0.3279591324136045, 
7.5, -0.07183327448742352, 0.015713762476539037, 
7.75, -0.6427607299618414, 0.044782431682015504, 
8.0, 0.7381903082865462, -0.3819971709880642, 
8.25, -0.5553178316517904, 0.042085997630800454, 
8.5, -0.29579776131973895, -0.15238901629109847, 
8.75, -0.6883443291218303, -0.23780141635906257, 
9.0, 0.5347298381975767, -0.11149766153095209, 
9.25, -0.6104214646431732, -0.33152002510540973, 
9.5, -0.1782853979739679, -0.32563772616387043, 
9.75, -0.160992620656282, -0.08888995370166944, 
10.0, 0.14436505780204448, -0.27676768592451495, 
