t, x, y, omega, v
1, 0.0, 0.0, 0.0, 0.43282057221733944, 3.425339963566756, 
2, 0.025, 0.0772767708030098, 0.036509937895933674, 0.44992200956339085, 3.4121346112035047, 
3, 0.05, 0.1536231142743647, 0.07418738996658061, 0.46695739020865235, 3.3989292588402535, 
4, 0.075, 0.22902434025004872, 0.11300629395682836, 0.48392671415312366, 3.385723906477003, 
5, 0.1, 0.3034664283439259, 0.1529405309267819, 0.5008299813968049, 3.3725185541137517, 
6, 0.125, 0.3769360220959899, 0.19396393977396806, 0.5176671919396959, 3.359313201750501, 
7, 0.15, 0.4494204220351778, 0.236050333265293, 0.5344383457817973, 3.34610784938725, 
8, 0.175, 0.5209075803215185, 0.27917350985369066, 0.5511434429231084, 3.3329024970239987, 
9, 0.2, 0.5913860923838327, 0.3233072707890813, 0.5677824833636291, 3.319697144660748, 
10, 0.225, 0.6608451907005825, 0.368425432192617, 0.5843554671033603, 3.306491792297497, 
11, 0.25, 0.7292747378895463, 0.4145018377424184, 0.6008623941423009, 3.2932864399342456, 
12, 0.275, 0.796887777647778, 0.46098701142688037, 0.6037365791619406, 3.270809428949298, 
13, 0.3, 0.8639052588389643, 0.5073459839193284, 0.6065910804080494, 3.24833241796435, 
14, 0.325, 0.9303293729708604, 0.5535744200150712, 0.6094258978806273, 3.2258554069794023, 
15, 0.35, 0.9961623159859994, 0.5996680257426781, 0.6122410315796741, 3.203378395994455, 
16, 0.375, 1.0614062879627202, 0.6456225482573615, 0.6150364815051903, 3.180901385009507, 
17, 0.4, 1.126063492701997, 0.6914337756943745, 0.6178122476571754, 3.158424374024559, 
18, 0.425, 1.190136137427082, 0.7370975370622986, 0.6205683300356295, 3.135947363039611, 
19, 0.45, 1.2536264317492865, 0.7826097018489652, 0.6233047286405526, 3.1134703520546636, 
20, 0.475, 1.316536587566299, 0.8279661799828941, 0.6260214434719449, 3.090993341069716, 
21, 0.5, 1.378868819029818, 0.8731629218206224, 0.6287184745298062, 3.068516330084768, 
22, 0.525, 1.4409111438974287, 0.9178768532265097, 0.6202499399723769, 3.0495856971832853, 
23, 0.55, 1.5029424803203015, 0.9617919606225913, 0.6118338120986562, 3.0306550642818024, 
24, 0.575, 1.5649515301646095, 1.0049148857612518, 0.6034700909086442, 3.011724431380319, 
25, 0.6, 1.6269271758754782, 1.0472523605321513, 0.5951587764023408, 2.992793798478836, 
26, 0.625, 1.6888584799572548, 1.0888112039526563, 0.5868998685797462, 2.9738631655773533, 
27, 0.65, 1.7507346842123888, 1.1295983181166134, 0.5786933674408602, 2.9549325326758704, 
28, 0.675, 1.812545208687531, 1.1696206832526341, 0.570539272985683, 2.9360018997743875, 
29, 0.7, 1.8742796513202866, 1.2088853561689124, 0.5624375852142142, 2.917071266872904, 
30, 0.725, 1.9359277867731446, 1.2473994653013474, 0.5543883041264542, 2.8981406339714213, 
31, 0.75, 1.9974795654420936, 1.2851702069904172, 0.5463914297224031, 2.8792100010699384, 
32, 0.775, 2.0589021608379117, 1.3223342201193822, 0.5418639766508211, 2.86404783436167, 
33, 0.8, 2.120166750805828, 1.359025742715783, 0.537360428477888, 2.848885667653402, 
34, 0.825, 2.1812694614733905, 1.3952484242001642, 0.5328807852036037, 2.833723500945134, 
35, 0.85, 2.2422064689016468, 1.4310059195033444, 0.5284250468279684, 2.8185613342368656, 
36, 0.875, 2.3029739988699163, 1.4663018886809949, 0.5239932133509819, 2.8033991675285974, 
37, 0.9, 2.3635683265793777, 1.5011399963797396, 0.5195852847726443, 2.7882370008203288, 
38, 0.925, 2.4239857764247312, 1.5355239114285468, 0.5152012610929556, 2.7730748341120606, 
39, 0.95, 2.484222721214565, 1.569457305541828, 0.5108411423119157, 2.7579126674037924, 
40, 0.975, 2.544275582096543, 1.6029438531943099, 0.5065049284295249, 2.7427505006955246, 
41, 1.0, 2.604140828522509, 1.6359872315647195, 0.5021926194457826, 2.727588333987256, 
42, 1.025, 2.6640188073117033, 1.6684297290782426, 0.4908747653564926, 2.720604024541973, 
43, 1.05, 2.7241052120643787, 1.7001119091413692, 0.4795859291101911, 2.7136197150966903, 
44, 1.075, 2.7843896274832747, 1.7310349649060028, 0.46832611070687863, 2.7066354056514075, 
45, 1.1, 2.8448617187842697, 1.761200223388714, 0.4570953101465547, 2.6996510962061246, 
46, 1.125, 2.9055112327346526, 1.7906091438203253, 0.4458935274292196, 2.692666786760842, 
47, 1.15, 2.966327998683271, 1.8192633160590088, 0.4347207625548733, 2.685682477315559, 
48, 1.175, 3.0273019306667637, 1.8471644569702559, 0.42357701552351573, 2.678698167870276, 
49, 1.2, 3.08842302820739, 1.874314409044924, 0.412462286335147, 2.6717138584249933, 
50, 1.225, 3.149681376880433, 1.9007151393696204, 0.40137657498976675, 2.6647295489797105, 
51, 1.25, 3.211067150360009, 1.9263687358733892, 0.39031988148737556, 2.6577452395344277, 
52, 1.275, 3.2726395129634795, 1.9516006136288675, 0.3875188695982435, 2.6655958986995745, 
53, 1.3, 3.3344642292666538, 1.976733585307364, 0.38470959605948646, 2.6734465578647213, 
54, 1.325, 3.3965414342970557, 2.001765920229814, 0.38189206087110444, 2.681297217029868, 
55, 1.35, 3.4588712556767027, 2.0266958810971474, 0.37906626403309746, 2.689147876195015, 
56, 1.375, 3.521453813534254, 2.0515217240096884, 0.3762322055454656, 2.6969985353601618, 
57, 1.4, 3.584289220505015, 2.0762416984671543, 0.3733898854082088, 2.7048491945253086, 
58, 1.425, 3.6473775816645793, 2.100854047384079, 0.3705393036213269, 2.7126998536904554, 
59, 1.45, 3.7107189943767396, 2.125357007124712, 0.36768046018482015, 2.7205505128556022, 
60, 1.475, 3.774313548242348, 2.1497488075168407, 0.36481335509868845, 2.728401172020749, 
61, 1.5, 3.838161325024539, 2.1740276718701987, 0.3619379883629318, 2.736251831185896, 
62, 1.525, 3.901891718954493, 2.198350594381474, 0.3672440200670898, 2.720885051579328, 
63, 1.55, 3.9651343397209606, 2.2228714992412715, 0.37252016920772235, 2.7055182719727595, 
64, 1.575, 4.027889625096891, 2.2475840342758255, 0.3777664357848293, 2.690151492366192, 
