t, accel, throttle
0.25, 0.5219570203222672, -0.3679516954022243, 
0.5, -0.05669124822291488, -0.3752966408913703, 
0.75, 0.48426318328280116, -0.3217207451071174, 
1.0, 0.8209174192454833, -0.14425012329937875, 
1.25, 0.6755228691599483, -0.3002739641608728, 
1.5, 0.670844722366619, -0.3719851437296023, 
1.75, 0.2680914074785683, -0.17111592305751377, 
2.0, 0.07840824452219293, 0.12975573655753092, 
2.25, 0.5368514451224385, 0.14964260122899384, 
2.5, 0.6193007435780942, 0.2797391709532169, 
2.75, 0.6722834856654624, 0.14171940702731675, 
3.0, -0.005504125849062652, 0.19558306708694817, 
3.25, 0.014500208937730685, 0.29734583359050554, 
3.5, -0.24261776578691815, 0.24630300893046464, 
3.75, 0.17898577303144997, -0.31109987793196414, 
4.0, -0.11644975263708236, -0.33733541812034495, 
4.25, 0.09107771579505691, 0.17892926934656106, 
4.5, -0.918577471674349, 0.0751008626483925, 
4.75, -0.2111693186446845, 0.06089839874691716, 
5.0, 0.011405658254653783, 0.020503025079108395, 
5.25, 0.6986768390480887, -0.11473801748854952, 
5.5, 0.6389278191547262, 0.04725204117698324, 
5.75, -0.4662023502744387, 0.15515549889467278, 
6.0, -0.0867725433064411, 0.3310613691487855, 
6.25, -0.18734264629456376, 0.035439723136828055, 
6.5, 0.17912813265321553, 0.2065310445739927, 
6.75, 0.3090983139504233, 0.09494915859356884, 
7.0, 0.2773850913417109, 0.05318530069543833, 
7.25, -0.3350482709328898, 0.08092706543691956, 
7.5, -0.629751207344484, -0.3326213331451643, 
7.75, -0.9360116957405045, 0.056403142987790346, 
8.0, 0.6739466247542524, 0.03054761600946848, 
8.25, -0.4708599604925493, -0.12717211664256142, 
8.5, 0.48760403305942296, 0.11201444934491739, 
8.75, -0.7301484748225714, -0.15354435042966266, 
9.0, 0.05013717486347549, 0.22874652641085724, 
9.25, 0.03313754119143056, 0.17572853088001458, 
9.5, -0.5499552185260483, -0.2915959128029757, 
9.75, 0.5661850022964189, 0.3811479534843464, 
10.0, -0.8083669285297864, 0.3871063854316635, 
