t, accel, throttle
0.25, -0.21292758528039407, -0.21624186074011828, 
0.5, 0.6434141439995398, -0.18617394811864682, 
0.75, -0.13947308299856942, -0.3822012364010661, 
1.0, 0.6589906757338486, -0.3674376154726756, 
1.25, -0.1848971640798395, -0.06005510378344592, 
1.5, 0.08169334630521372, 0.05938462186532939, 
1.75, 0.5667886239080602, 0.15516702684229838, 
2.0, 0.4956838853957144, -0.10239093447171814, 
2.25, -0.3297061404246625, 0.12160758360243334, 
2.5, 0.5446883834433159, 0.281293767950743, 
2.75, -0.5292844810322924, 0.15797065475484534, 
3.0, 0.5457188227969404, -0.16098025032798552, 
3.25, 0.30862874978267324, -0.2788643511625774, 
3.5, -0.13899825186268006, 0.0030146676643746234, 
3.75, 0.5046758743275392, 0.16007629194681172, 
4.0, 0.03319750075839961, -0.07663024623863389, 
4.25, -0.47907154675546776, 0.27487179324839234, 
4.5, 0.545654529882722, 0.07495227372900658, 
4.75, 0.6410536594126794, 0.038464835927109656, 
5.0, 0.3376717987447488, -0.3745001188091085, 
5.25, 0.8896039902728178, 0.0170374683619786, 
5.5, 0.43307985872071675, 0.03848064241695681, 
5.75, -0.2678623282807481, 0.14851575852821727, 
6.0, -0.3359819653366192, 0.06269800577129025, 
6.25, -0.18061669430900143, 0.29005168008575716, 
6.5, 0.3124737450985403, -0.3050397981344726, 
6.75, 0.8542934100622711, -0.021320987990362264, 
7.0, -0.4061724448162963, -0.0693849801902488, 
7.25, 0.1166665297039752, -0.010331129602412073, 
7.5, 0.4638061715892676, 0.3905324196177538, 
7.75, 0.8512070874319775, 0.2633581131309624, 
8.0, 0.9240298904024754, -0.26821222607768896, 
8.25, 0.038147198174250586, 0.08927618654273625, 
8.5, 0.49958681393008186, 0.09568231923555462, 
8.75, -0.7861667707075869, 0.12066615286177619, 
9.0, -0.30112876646221937, 0.13547558307229474, 
9.25, -0.5853968325626073, 0.0724584102642466, 
9.5, 0.689981132498052, -0.012677447650045234, 
9.75, 0.6409798364228972, -0.08040910821994485, 
10.0, 0.5456451011516996, -0.3368493584027592, 
