t, accel, throttle
0.25, 0.8797436675905284, -0.3994066059328506, 
0.5, 0.6916272065661692, -0.3933263722273046, 
0.75, 0.35879043837506874, -0.38198002181968166, 
1.0, 0.8390764219144788, -0.39442339382458935, 
1.25, 0.3764118380610357, -0.37814379295175954, 
1.5, 0.7911645099728484, -0.3159648740805478, 
1.75, -0.3355912959247849, 0.3454379283960777, 
2.0, 0.508655537903301, 0.0996645991598386, 
2.25, 0.2458586053777003, 0.30447944466223315, 
2.5, -0.9161904856169854, 0.02079080726620625, 
2.75, -0.333483298000202, 0.33944450682963656, 
3.0, -0.1685825315318079, -0.11867268267695436, 
3.25, 0.5947583855607667, 0.19865424004753357, 
3.5, 0.4202868955200974, 0.30076683303553736, 
3.75, -0.1419226867588194, 0.3097288361369398, 
4.0, 0.18915406372816537, 0.26127789727811396, 
4.25, -0.13762326161311775, -0.0031806874539672056, 
4.5, 0.3329750999557079, -0.3428448444674707, 
4.75, 0.09944137664104459, -0.1076208379861571, 
5.0, -0.9096496014363509, -0.15653909202147306, 
5.25, 0.2731071254874249, 0.3109340384729193, 
5.5, -0.8999941655188828, -0.004260121833819328, 
5.75, -0.237693970290828, -0.2117611605907929, 
6.0, 0.7895671172803836, -0.027820731296034844, 
6.25, 0.8376425287005124, 0.1665373991676926, 
6.5, 0.3527679974786405, -0.18169166963672606, 
6.75, -0.7369439504091856, 0.2456614029356164, 
7.0, 0.3899961469327086, 0.23454622452680066, 
7.25, 0.700739039060176, 0.3142103289795288, 
7.5, 0.14758910360543118, -0.23801603355548537, 
7.75, -0.07201814567858911, 0.28898861557464, 
8.0, 0.6190053291246116, -0.20196812448073126, 
8.25, -0.695439781654637, 0.2303741897183732, 
8.5, 0.17936907969476443, 0.23763428193970002, 
8.75, 0.23453309509086684, -0.1710847672036039, 
9.0, 0.6665114335872815, -0.021423140250545314, 
9.25, 0.5042900183157216, 0.052094875989071365, 
9.5, -0.6233710832688413, 0.15384548174427667, 
9.75, 0.6045654902904418, 0.045159511383686145, 
10.0, -0.2211828840076515, 0.23845062030690242, 
