t, accel, throttle
0.25, 0.9496658684096175, -0.39568023125851154, 
0.5, 0.696609684665536, -0.39282325107374644, 
0.75, 0.7245277761660142, -0.39907367376089276, 
1.0, -0.6344013622920663, -0.39861207903794726, 
1.25, 0.051852254012077575, -0.37009580749377946, 
1.5, 0.206739207729268, -0.33537886948890117, 
1.75, 0.47645375481987, -0.3442849051865759, 
2.0, 0.36980129017977786, 0.3357701892749048, 
2.25, 0.8316985569655719, -0.13276370300252494, 
2.5, 0.5459153320714023, 0.3065809739620358, 
2.75, 0.7697347330076201, 0.11545172011431636, 
3.0, -0.7782098877102904, 0.2658094849680479, 
3.25, 0.5837186915681396, 0.3614119748495938, 
3.5, -0.3587410152864501, 0.1617474259279025, 
3.75, 0.636254452245962, -0.05041066416354818, 
4.0, -0.018107147253980802, 0.05225927733391249, 
4.25, -0.9854673345741234, 0.34189684269453813, 
4.5, -0.30375941765132736, -0.08724064619571997, 
4.75, -0.8734290752933671, 0.3347181228017976, 
5.0, 0.6245449495522326, -0.19129828393027268, 
5.25, 0.11848582774199035, 0.24432885728398834, 
5.5, -0.792555861460635, -0.0403168644979587, 
5.75, -0.4929174547084415, 0.26022941847451203, 
6.0, 0.9263318814697127, 0.25152053669218233, 
6.25, 0.3707202319837234, -0.039496145817828024, 
6.5, 0.2457754956198165, -0.27042790259911154, 
6.75, 0.8376742879609341, -0.3099707713744845, 
7.0, 0.2062223104987939, -0.31750611946718216, 
7.25, -0.07628585309070385, 0.10246382655659267, 
7.5, 0.37874050018764743, 0.3954852401421958, 
7.75, -0.46331221148344903, 0.23749818775647222, 
8.0, -0.4271803656872894, -0.1384597333799633, 
8.25, 0.8512028475870028, 0.3369273436930092, 
8.5, 0.8009080137676021, 0.29744795981363886, 
8.75, 0.962381448740662, -0.20529785389483482, 
9.0, -0.9051964467994117, -0.07349473598344711, 
9.25, -0.8409381353700475, 0.3591370840005491, 
9.5, 0.8605398430472275, -0.13140867283275576, 
9.75, 0.46441793763942946, 0.3324395762726501, 
10.0, 0.03180819924210735, -0.3278634993317193, 
