t, accel, throttle
0.25, 0.546134145680507, -0.2690969633799846, 
0.5, 0.8618778094465793, -0.03818412626432608, 
0.75, -0.5646013966847018, -0.06585512339620624, 
1.0, 0.7388612846416085, -0.3760464000954117, 
1.25, 0.6694925683045321, -0.141829475051792, 
1.5, 0.8266936013223635, 0.12259086417424317, 
1.75, 0.3986842887078822, 0.3381427362803056, 
2.0, 0.8086670795575146, 0.34504732056056997, 
2.25, 0.8943500467364138, 0.12806584943810345, 
2.5, 0.7294349950116076, 0.1275953651961898, 
2.75, 0.6548611205480188, 0.3173944386512667, 
3.0, 0.622525325189766, 0.26269213663517954, 
3.25, -0.07183806593732686, -0.38286265912488326, 
3.5, -0.2755512495322021, 0.3153197697087162, 
3.75, -0.9571483991303166, -0.2635208973255237, 
4.0, -0.8143948256943303, -0.11317483053589258, 
4.25, 0.9065618511422343, -0.3963833382237824, 
4.5, -0.3538928493558918, -0.04173169947672409, 
4.75, -0.7401130151984545, 0.09080583967814974, 
5.0, 0.6850732386110622, 0.11789632002249902, 
5.25, -0.7750765186631414, -0.3549495085744116, 
5.5, -0.38364227345731194, 0.11607410124583656, 
5.75, 0.6562090891219114, -0.26596947669374166, 
6.0, -0.33138251475566116, -0.3381592292406845, 
6.25, -0.603594168463133, 0.017675991287419788, 
6.5, -0.9685284550172123, 0.1807241560884583, 
6.75, -0.34198140614657346, 0.07937910014165635, 
7.0, -0.23383479923646544, -0.03929452870899794, 
7.25, 0.9034035563068883, 0.14638111809457355, 
7.5, -0.15969260050332937, -0.2603563920645176, 
7.75, 0.47836040896855386, -0.2562873231526095, 
8.0, -0.945891023985822, 0.3081406619613799, 
8.25, -0.1646386576364796, 0.11721884925962922, 
8.5, 0.8146642174303191, -0.3901082532933847, 
8.75, -0.48779920534307164, 0.1624082671490494, 
9.0, 0.7231886290849684, 0.217751989619287, 
9.25, -0.12153096126440877, -0.07635659938978098, 
9.5, -0.7200308411424928, -0.39669017169336185, 
9.75, 0.1607819169034939, -0.13264782484860493, 
10.0, -0.736983592933464, -0.39920885287434127, 
