t, accel, throttle
0.25, 0.4350203400925842, -0.39961882532201265, 
0.5, 0.9409881519102422, -0.39942611759155505, 
0.75, 0.8732841977287645, -0.39878925929118536, 
1.0, 0.6483060743076139, -0.39146592128655916, 
1.25, 0.6642137180350041, -0.39777543721056297, 
1.5, -0.05273668431307211, -0.3665913093763853, 
1.75, 0.54219091003851, 0.16379564309691025, 
2.0, 0.448036096477292, 0.2163651950604625, 
2.25, -0.5387328064591008, 0.020557980233382327, 
2.5, 0.5182902782525995, 0.3734550310690683, 
2.75, -0.6539691558124985, -0.04280667391760938, 
3.0, 0.7092090933601969, 0.26666293846431705, 
3.25, 0.5046238677088388, 0.35349574758368035, 
3.5, 0.34684496769804707, -0.06374950358564008, 
3.75, -0.2810031204284007, 0.011392016549051372, 
4.0, -0.7158324420148804, 0.29613411502161574, 
4.25, 0.3976751625253073, 0.2416048903911254, 
4.5, 0.5859105093269585, -0.22403757098892507, 
4.75, -0.24008111498472057, 0.015890445373775958, 
5.0, 0.7554751760757331, 0.274502002994645, 
5.25, -0.12948206665004064, 0.18986560786522808, 
5.5, -0.5119818135681666, -0.0727120672596883, 
5.75, -0.7842581012645173, -0.15979286119827024, 
6.0, -0.864196234975439, -0.11868220694508774, 
6.25, 0.18625761797036844, 0.1523712565213896, 
6.5, 0.8276059919007721, 0.1229407147301695, 
6.75, -0.5296704751434381, -0.03192663047410145, 
7.0, 0.6528824280365586, 0.12605280887942708, 
7.25, 0.5934808887478145, -0.23031775954416778, 
7.5, -0.5470235780167718, 0.2825748302409501, 
7.75, -0.47713839656850954, 0.11912627265585604, 
8.0, -0.9006216156726092, 0.20554871445952652, 
8.25, -0.6496888395926411, 0.3174712661755804, 
8.5, -0.05109748359075403, -0.3332973528527861, 
8.75, 0.3370646344577169, 0.14107693517451447, 
9.0, 0.505375098437291, -0.056527474734162905, 
9.25, 0.11873243970687357, -0.1640356488317994, 
9.5, -0.09919005131978455, 0.24879655290589864, 
9.75, 0.7175133870371592, 0.04784576017076737, 
10.0, -0.13483350832382907, 0.33239995692814694, 
