t, accel, throttle
0.25, 0.9148702946391042, -0.39817949106808814, 
0.5, -0.12617794101194385, -0.3950816894602316, 
0.75, 0.8625436134077392, -0.39819595865728874, 
1.0, 0.5699625410985056, -0.3996374323332974, 
1.25, 0.25522467005431976, -0.39981956025255255, 
1.5, 0.9003168643935178, -0.3972865803465947, 
1.75, 0.8393262657565629, -0.2521298229617271, 
2.0, 0.6252526465356952, 0.2251794160877323, 
2.25, 0.436003817357784, 0.38973404155982166, 
2.5, -0.2407336021242933, 0.38899675609883266, 
2.75, -0.7028666336479368, -0.2861436826961991, 
3.0, 0.5271679062128338, 0.22983377240717848, 
3.25, -0.15388943780747402, 0.3652848746916476, 
3.5, -0.27307184645744503, -0.15323034144385542, 
3.75, 0.36266255672950376, -0.028138987825001134, 
4.0, -0.20922428734136123, 0.29166735352237344, 
4.25, 0.7612386330251445, 0.2844400279845739, 
4.5, -0.43064406509198283, -0.09189251801317937, 
4.75, -0.5502983526400536, 0.049839423652855, 
5.0, 0.0010867741280768985, 0.16422108392978685, 
5.25, 0.01581544882233924, 0.34609507512417237, 
5.5, 0.9703092183830854, 0.031909596451988986, 
5.75, -0.9006091017347695, -0.3227683667076268, 
6.0, 0.4039741962750521, -0.2960703007841517, 
6.25, -0.7110569305872713, 0.2949137511273478, 
6.5, 0.9555180631303528, 0.3055991875143478, 
6.75, -0.4423501951058303, 0.13029202361071682, 
7.0, -0.8382589212068129, -0.07694962423585516, 
7.25, 0.7928233491973816, -0.18606888732141869, 
7.5, -0.2520764365040722, 0.22409235273958658, 
7.75, -0.20000170004117696, 0.2922225552167662, 
8.0, -0.6221268033585788, 0.0961007493172319, 
8.25, -0.6942998290746858, -0.19454830679393792, 
8.5, 0.33751990523017383, 0.13758899278239645, 
8.75, 0.36221865030509304, 0.24498489680533989, 
9.0, 0.9627317024360355, -0.08003850149752549, 
9.25, 0.5192847935175955, -0.3784908491352584, 
9.5, -0.9113462660761193, 0.14962114848451075, 
9.75, -0.3028853383919866, -0.3976369981404108, 
10.0, 0.25652932072114704, 0.09683497042223899, 
