t, accel, throttle
0.25, 0.5507161487264081, -0.3986329717642931, 
0.5, 0.7673201831306741, -0.214769475996919, 
0.75, 0.12448700911451648, -0.34108835198817594, 
1.0, -0.31890635570643444, -0.38178745236704986, 
1.25, 0.8318749642521257, -0.3601233545937578, 
1.5, 0.8927579627113754, -0.3730109306731734, 
1.75, 0.8580991559010951, 0.03989989840921229, 
2.0, 0.8984099291768362, 0.020573469518972314, 
2.25, -0.5270150594159171, 0.24831688583535147, 
2.5, -0.8653466201552338, 0.2752964979639199, 
2.75, 0.5947763662251642, -0.2926749688015319, 
3.0, 0.3100037374487617, 0.005125231636297266, 
3.25, 0.3226458841022484, 0.299152373682024, 
3.5, 0.5655122630131864, 0.27652533862669454, 
3.75, -0.7096843559231676, 0.0369498425495786, 
4.0, -0.16700138683601537, 0.36595501834110483, 
4.25, -0.0962069093771515, 0.16994487171600092, 
4.5, 0.787745333067703, -0.1200649277262282, 
4.75, 0.9272434600048258, -0.0649623285421741, 
5.0, 0.4821199436622892, 0.25252070359172846, 
5.25, -0.05433995210326482, -0.33684596183682636, 
5.5, 0.17578330193478728, -0.06608529691955771, 
5.75, -0.8593759363279359, 0.26672920309549986, 
6.0, -0.05981875418131978, 0.08409366728096666, 
6.25, -0.16665163614921358, 0.09882816895867574, 
6.5, -0.1932535161266995, 0.1200022704001341, 
6.75, 0.4121314666389067, -0.08685547964570135, 
7.0, -0.9018006700363252, -0.2052173950032503, 
7.25, -0.532352888308993, 0.1711306587125525, 
7.5, -0.041438007896818556, -0.27658062945386935, 
7.75, 0.13153828867184258, 0.26341747770638607, 
8.0, -0.01175200438848639, 0.22336194180839633, 
8.25, -0.2526455721604143, 0.24340907350676794, 
8.5, 0.31082976281114966, -0.18235943077770705, 
8.75, -0.7060464359248527, 0.15588944336100014, 
9.0, 0.6659697179461738, 0.1956872350065469, 
9.25, -0.8311887035293322, 0.39828276668847457, 
9.5, -0.11860909042507337, -0.012837667708808561, 
9.75, 0.04932675784091779, 0.05201074897412332, 
10.0, 0.6808567883667677, -0.020989189363893344, 
