t, accel, throttle
0.25, -0.007992841121751174, -0.3829651239562691, 
0.5, -0.2243042284571341, 0.29162801231982327, 
0.75, 0.07331919187573499, 0.010349303745121984, 
1.0, -0.6477440800762373, 0.09517199552134213, 
1.25, 0.6341244841156195, -0.301658720097814, 
1.5, 0.5352169164336281, -0.3052017409564551, 
1.75, 0.6888465882001767, -0.18093324444247053, 
2.0, 0.3641804814368617, 0.06662439973338838, 
2.25, 0.6834751818321116, -0.05357515551610462, 
2.5, 0.5918269347802809, -0.23177355088332288, 
2.75, 0.49191115656264606, 0.32776802128800736, 
3.0, -0.14579217289579574, 0.3563864546337698, 
3.25, 0.7092665152107603, 0.28963545276975833, 
3.5, 0.03328798017715412, 0.36433122225993636, 
3.75, 0.38294276425468293, 0.22726635131403547, 
4.0, -0.06150235201809058, 0.10572652813769919, 
4.25, 0.2062521619297238, -0.26344086614518075, 
4.5, -0.3047079550590069, 0.1798843925689757, 
4.75, 0.31337945490104485, -0.2951631679756086, 
5.0, 0.35573084375708675, 0.25447729588773177, 
5.25, 0.11437675713517198, -0.1692738141476217, 
5.5, -0.5680504004441299, 0.053023231075503406, 
5.75, 0.5361344760551513, -0.35905747525476117, 
6.0, 0.39718117902488476, -0.07954088447405629, 
6.25, -0.25568610403372083, -0.11382638354481071, 
6.5, 0.015408168505057624, -0.3446461585864678, 
6.75, 0.5959563180512063, 0.23020096647665983, 
7.0, 0.18649674238009942, -0.16353210093804438, 
7.25, 0.24577912353392178, -0.16270095070037133, 
7.5, -0.6363615538243196, 0.13029247456911286, 
7.75, 0.25042225255178147, -0.06588013152133695, 
8.0, -0.20048466270308388, -0.25907476187287043, 
8.25, 0.7156168615249875, 0.06528142781231694, 
8.5, -0.0802520178369097, 0.3044427840613726, 
8.75, 0.3118912043656856, -0.2642319791930678, 
9.0, 0.08452035872171527, -0.0961945964394009, 
9.25, 0.19679081041382213, -0.08968023687968471, 
9.5, 0.7293651429179728, 0.17905300793312912, 
9.75, 0.35039373016269704, 0.2875995877867385, 
10.0, -0.6023476748373283, -0.0840913122525754, 
