t, accel, throttle
0.25, 0.8991304306974858, -0.36212391671611455, 
0.5, -0.1699306614480203, -0.27716933743250954, 
0.75, 0.8557609044525786, -0.3366042865110015, 
1.0, 0.5030755954689834, -0.22271743672426728, 
1.25, 0.960741271174662, -0.11929759962994269, 
1.5, 0.49292568985212337, -0.1615865028721876, 
1.75, 0.5236718771681744, 0.019625272533247383, 
2.0, -0.11879849015854914, 0.2513215263543192, 
2.25, -0.032747076851571785, 0.010828590707131058, 
2.5, -0.6615332992401264, 0.02737545651437944, 
2.75, 0.938311126590902, -0.07908725350905045, 
3.0, 0.8863938723091126, 0.3312999527832318, 
3.25, 0.2020529902182137, 0.2376098103938978, 
3.5, -0.4889659481551562, 0.11104580156668366, 
3.75, -0.3240683498388445, -0.08166715655456129, 
4.0, -0.028835270094192744, -0.017156167402593313, 
4.25, -0.6940643713107818, 0.011944926799736324, 
4.5, 0.28697931443273805, -0.15820051036363564, 
4.75, -0.4792462231064823, -0.1043436873991847, 
5.0, -0.22881912277394825, -0.07374900965149311, 
5.25, 0.19242124529204166, -0.2551396232039277, 
5.5, 0.6324805439701531, 0.14450993541542803, 
5.75, 0.1896073230082857, -0.1104921472505754, 
6.0, -0.29134202470673826, 0.13269228979699144, 
6.25, -0.05422769721726872, 0.30876550177984724, 
6.5, -0.46466223566094766, 0.34061488601580286, 
6.75, 0.7428108855972105, 0.2475743947094591, 
7.0, -0.041802500626346384, 0.36854702774725967, 
7.25, -0.07474318536184274, -0.180089312628039, 
7.5, 0.4211295367321573, 0.2354542571114772, 
7.75, 0.21553704344853886, -0.13787135696130054, 
8.0, -0.1534177173348263, 0.17571363560672631, 
8.25, 0.21599319606931844, -0.22045431918009792, 
8.5, 0.811596949202048, -0.2380021893665401, 
8.75, -0.39454516981658594, -0.286427017265771, 
9.0, 0.21974006312609626, 0.223867739598987, 
9.25, -0.021467170224501265, 0.23262368917495604, 
9.5, -0.7138748852484598, 0.22836597738453887, 
9.75, -0.3809700710653662, 0.002996906873612981, 
10.0, -0.3977097047671015, -0.013176098237088568, 
