t, accel, throttle
0.25, 0.8625004882581289, -0.3994847650746231, 
0.5, 0.8061224826117178, -0.3955738574293994, 
0.75, 0.9926418955403985, -0.3995696195210572, 
1.0, 0.6268783330143367, -0.3988155289723559, 
1.25, 0.6051021955683074, -0.39241735686072715, 
1.5, -0.6021193232847435, -0.391334914271605, 
1.75, -0.08804033732375553, 0.38424929168364086, 
2.0, 0.026711698033660355, 0.3923562658746613, 
2.25, 0.8156860419375654, 0.3050142864699252, 
2.5, -0.8135442209066617, 0.1602973184284589, 
2.75, -0.11777861588396774, 0.27669350997778663, 
3.0, 0.4805448289052268, 0.03373035334225391, 
3.25, -0.09372971559803296, 0.36929068500107526, 
3.5, 0.794387584764529, 0.2681557969765328, 
3.75, 0.18341236624220217, -0.07851988466461653, 
4.0, 0.13992554731723753, 0.08615943822440336, 
4.25, -0.44030511742936007, -0.11055818592811247, 
4.5, -0.38147533733114525, -0.023335883895779477, 
4.75, -0.9252846675077614, -0.07362111639862087, 
5.0, 0.2305998955747995, -0.019129290869550997, 
5.25, -0.1524421795415131, 0.17736783778382104, 
5.5, 0.0982763239874192, -0.14498519121878994, 
5.75, 0.8360207724383675, 0.036209203288960996, 
6.0, 0.38908602591603286, 0.37507930521497246, 
6.25, 0.8251434392942006, -0.25998642006037676, 
6.5, -0.008169597796149015, -0.31458612566246513, 
6.75, 0.9382840441689955, -0.18383830113250627, 
7.0, -0.3250710404157683, 0.34488224087050967, 
7.25, -0.0780909471588857, 0.20010951634985996, 
7.5, -0.35324781632773466, 0.3653341114097807, 
7.75, -0.4250014431679389, 0.14986056950374188, 
8.0, 0.7205429320165552, 0.1065538319605269, 
8.25, 0.2623075090364767, 0.027858811364589474, 
8.5, -0.7911644095394129, -0.09328220769483389, 
8.75, -0.11938428147428773, -0.11367054404644647, 
9.0, -0.9990396494764444, 0.37732655220420197, 
9.25, 0.2864135195041909, -0.2687630956411524, 
9.5, 0.6415969490687302, 0.004249968759532128, 
9.75, -0.9108163558491127, -0.28055314105951973, 
10.0, 0.26905757511968115, -0.25324628429085033, 
