t, accel, throttle
0.25, 0.9703045832426731, -0.39279434475948555, 
0.5, 0.9630737359067375, -0.39760577773880595, 
0.75, 0.1963502347265448, -0.39306312584107356, 
1.0, 0.4168760910256576, -0.3982198024810494, 
1.25, 0.9691902704875605, -0.37999076731397285, 
1.5, -0.3014487571500835, -0.39848277748967037, 
1.75, 0.9869660145840701, -0.20410741185285555, 
2.0, 0.26987438192369123, 0.2512894621564361, 
2.25, -0.25195618104995093, 0.2763308168420795, 
2.5, 0.12833807295593044, 0.23450607321147376, 
2.75, 0.688066614258872, 0.10397257527273034, 
3.0, 0.3959447546926057, 0.231634462223879, 
3.25, -0.3481435454922355, 0.3949718566227767, 
3.5, 0.3060286932340396, 0.040861810809067235, 
3.75, -0.5875078856236988, -0.37415423142965853, 
4.0, -0.10688846723977492, 0.35463856643460473, 
4.25, 0.6698162759513056, 0.3060663239917536, 
4.5, -0.3727919139301927, 0.02971922365122251, 
4.75, 0.14607455968245273, -0.15035366202361175, 
5.0, -0.3018420299838648, 0.2025203215195232, 
5.25, -0.795041732402845, 0.1313122049204417, 
5.5, 0.47785385530041563, -0.03345361739752087, 
5.75, -0.7912847641791947, -0.03432199635988443, 
6.0, 0.7007266499821558, 0.25417996938791754, 
6.25, 0.7775416627285645, 0.3279048733238192, 
6.5, 0.22907349552465742, 0.05671141086690082, 
6.75, -0.014405812112353922, -0.3697247168964066, 
7.0, 0.4021900545842902, -0.09939289794291165, 
7.25, -0.05268392515727312, 0.3161004974627449, 
7.5, -0.929876666343415, 0.015679576202956493, 
7.75, -0.12458555390075723, 0.2999186761274133, 
8.0, -0.33325008219810337, 0.2004309216497186, 
8.25, -0.5824218728774934, -0.10117345867833943, 
8.5, -0.7678015454641207, 0.07993485045699557, 
8.75, -0.2925072920267979, -0.12843336737201597, 
9.0, -0.03671291907817399, 0.21234502786984782, 
9.25, -0.16328174525034161, -0.06362617121149938, 
9.5, 0.4126354237523854, -0.208993016637547, 
9.75, -0.9630908997008771, -0.2507575438962076, 
10.0, 0.343828825427508, 0.35640852987024224, 
