t, accel, throttle
0.25, 0.6155608017875237, -0.3708335906506701, 
0.5, 0.060591969810420865, -0.22153428398548716, 
0.75, 0.5767193954582077, -0.3861985682270542, 
1.0, 0.003752578619205898, -0.3710791746681385, 
1.25, 0.23295722382808626, -0.22294071915690492, 
1.5, 0.3816458096370954, -0.2902391817594582, 
1.75, -0.3566491036885565, 0.2430082989284689, 
2.0, 0.13414327931610032, -0.34608369234056313, 
2.25, 0.31557833431481674, -0.09154431772375246, 
2.5, 0.0721048282987378, -0.1582909908560049, 
2.75, -0.5532366396889181, -0.10182876635185782, 
3.0, 0.30582663811474126, -0.18215523810475634, 
3.25, 0.5983240898552744, 0.2960768127115336, 
3.5, -0.014191575986012103, 0.12940393808065337, 
3.75, 0.9932818019476748, 0.013486733313414436, 
4.0, 0.6833641446353828, 0.14698023506577512, 
4.25, 0.4765376662227462, 0.38307928419159126, 
4.5, 0.8353262830546015, 0.13456407822897387, 
4.75, -0.6304721410141633, 0.08954862458591066, 
5.0, -0.8823024778261933, 0.21819028847541777, 
5.25, -0.2363000924748368, 0.364381256857529, 
5.5, 0.6808763936469266, -0.22976246704654044, 
5.75, -0.9314935510947441, 0.3301437055816025, 
6.0, 0.32522866722962596, -0.15452498554874763, 
6.25, 0.7759554676660514, 0.0025696759555585854, 
6.5, 0.4637342962981832, 0.3969143737851478, 
6.75, 0.5027237429603432, -0.06691919376823821, 
7.0, 0.6810001623656916, 0.1342901790838614, 
7.25, -0.38074749627494847, 0.1739192962935685, 
7.5, 0.5244125945953669, 0.09189391719814988, 
7.75, 0.37719004537211626, -0.21727148356242043, 
8.0, -0.00487812050719999, -0.03908475131634333, 
8.25, -0.06278260553056149, -0.08967498734971377, 
8.5, 0.7486001367711888, -0.021773021694449512, 
8.75, 0.01718118912183064, 0.24388226425121254, 
9.0, -0.9654747674613727, -0.17737631157510247, 
9.25, 0.40298646514080094, -0.2697485244996123, 
9.5, -0.5587465399056301, 0.09552872993841968, 
9.75, 0.6571875816372933, 0.24373874781131016, 
10.0, -0.9945838782411472, 0.271028993940314, 
