t, accel, throttle
0.25, 0.3282653073461654, -0.3970972621998203, 
0.5, 0.7233741956705954, -0.39408661075436796, 
0.75, 0.6274837823143327, -0.3894352098707462, 
1.0, 0.5528822703861302, -0.3976466735872136, 
1.25, 0.1276147304030159, -0.3905950624871545, 
1.5, 0.4459631016270159, -0.39583598890158883, 
1.75, 0.37879007300424533, -0.3587067525862426, 
2.0, 0.5747242520138027, 0.37669146128078496, 
2.25, 0.509193059856854, 0.21612734036948142, 
2.5, -0.927791023505809, 0.3783348688008338, 
2.75, 0.7208344172916306, 0.13699791923724763, 
3.0, 0.5700843948865056, 0.2875738794652517, 
3.25, -0.32653884945114275, 0.07454187305204758, 
3.5, 0.5462015851875751, 0.12560264524149964, 
3.75, 0.448814702757614, -0.05861175165165598, 
4.0, 0.7023517894849177, 0.3740742151151932, 
4.25, -0.8057823790466552, -0.12454972689137281, 
4.5, 0.9563771711643435, 0.30070089730122346, 
4.75, -0.9080713700156551, -0.05940995140388053, 
5.0, 0.42747412594558926, 0.07185478711803622, 
5.25, -0.012479156919510048, -0.0798721870533908, 
5.5, -0.11011313120990213, -0.020896810212445143, 
5.75, -0.9111057402988463, -0.28281410878690777, 
6.0, -0.5579302211346613, -0.009403127143367385, 
6.25, 0.8939047093685366, 0.04299616865945467, 
6.5, -0.06526696613633921, 0.36546262302850324, 
6.75, -0.9483957239378468, -0.04363904981111088, 
7.0, -0.35013394252197494, 0.09890907995037351, 
7.25, -0.48551967488301134, 0.10896752404071024, 
7.5, 0.05896418256668089, -0.34415480920298297, 
7.75, 0.8545370900341003, -0.07762561739695836, 
8.0, 0.029633595784204807, -0.022071533047297125, 
8.25, 0.5976512951451582, 0.24580491790207684, 
8.5, 0.004484003060346596, 0.26888378307579197, 
8.75, -0.25150874441018484, 0.20619771259397557, 
9.0, 0.60253553737762, 0.3555006236702322, 
9.25, -0.9009652568435511, -0.1717296514092506, 
9.5, -0.3212597853082307, 0.323088893434739, 
9.75, -0.44298202716260315, 0.37942146331820875, 
10.0, 0.26028615194623494, 0.020438692616015386, 
