t, accel, throttle
0.25, 0.3850516081423561, -0.37908188140945454, 
0.5, 0.8193604590450382, -0.3912967772680489, 
0.75, 0.7668470420923891, -0.3913646402497845, 
1.0, -0.6542845679991114, -0.3864094530316888, 
1.25, 0.3873361753822826, -0.3960794709793377, 
1.5, -0.07241006190002228, -0.37391605315221405, 
1.75, -0.3409227463695101, -0.36110977862438504, 
2.0, -0.8781429627936399, 0.15844072648204582, 
2.25, 0.8382786974971556, 0.09549944935890028, 
2.5, 0.5829887077390467, -0.3880231814396735, 
2.75, 0.3002557693830718, 0.3634272318559628, 
3.0, -0.26592180689237743, 0.23578854050702805, 
3.25, 0.7996526908283325, 0.05177608935114143, 
3.5, 0.7217109008117544, 0.25222247162700384, 
3.75, 0.8673941410590417, -0.18413844694630066, 
4.0, 0.13790402218526246, 0.10300526048015227, 
4.25, -0.8239526035910865, 0.020436109319573383, 
4.5, 0.6426590303369573, 0.3581050691975928, 
4.75, 0.03685024794030415, -0.19427541150405098, 
5.0, 0.37302637509576797, 0.04830426364960196, 
5.25, -0.3790803843012489, 0.10364691618907361, 
5.5, 0.9429415961131423, 0.23052367193023313, 
5.75, 0.9939520622551747, 0.27990455252783186, 
6.0, -0.7224378510130904, 0.34657528534815135, 
6.25, -0.10640469697395925, 0.1453940531018803, 
6.5, 0.13149563803417175, 0.21571132176845978, 
6.75, 0.8707880874409338, 0.14068034016405526, 
7.0, 0.8375665609342191, -0.09465335378272319, 
7.25, -0.08371814305155462, 0.23304552317452376, 
7.5, 0.7060885737792554, -0.13614900052942144, 
7.75, -0.9721477848857545, 0.05519770356860777, 
8.0, 0.058097244697541475, -0.034867806977638326, 
8.25, -0.6243120428985371, -0.19022274815957235, 
8.5, -0.763871006846261, 0.3581731123031753, 
8.75, -0.5643555882760123, 0.3961440780827582, 
9.0, 0.5034801631038431, -0.09886920588731761, 
9.25, -0.36037784636366227, -0.16378088416311845, 
9.5, -0.2325757545225208, 0.2814769224366406, 
9.75, 0.8923897120454093, -0.030762593073205446, 
10.0, 0.5769815924845565, 0.10705038016147951, 
