t, accel, throttle
0.25, 0.5018930219171932, -0.2520612804111894, 
0.5, 0.7811408514091083, -0.3815650926419801, 
0.75, 0.12397762495637651, -0.3771629083572141, 
1.0, 0.42559795241040654, -0.3636497680911638, 
1.25, 0.4366865319726101, -0.14814367817870353, 
1.5, 0.09407254677446238, -0.14116674821365047, 
1.75, 0.38592410308398994, -0.36831767892551126, 
2.0, 0.036711682074562206, -0.3476734785440822, 
2.25, -0.6882643756215009, 0.37838461691187314, 
2.5, 0.3492119589497241, 0.33878543291912944, 
2.75, 0.9791848989818909, -0.3727690407585761, 
3.0, 0.3415911603977528, 0.2771315611680347, 
3.25, -0.4020397136758523, -0.011546994796930029, 
3.5, -0.25896310593900174, 0.3934800647076281, 
3.75, 0.867925090377754, 0.22832402145195393, 
4.0, -0.8147979752123362, 0.28799193152652447, 
4.25, -0.18375544979140712, 0.11498108304012866, 
4.5, 0.39377969565509097, 0.3196831205571311, 
4.75, -0.9012666689497582, 0.34104197711862055, 
5.0, -0.5407405804356478, -0.3199074408723743, 
5.25, 0.9182545930269582, 0.2454666612305571, 
5.5, 0.9860206048822056, 0.23953950987326794, 
5.75, 0.19805527176860943, -0.28630970609173717, 
6.0, 0.7092941459012626, 0.16000815778617078, 
6.25, 0.10739689223102407, -0.04321788839384514, 
6.5, 0.4931128573464896, -0.3401202896038749, 
6.75, -0.16353846861175414, 0.14220310131617647, 
7.0, -0.4849446883412275, 0.1585633116091334, 
7.25, 0.35216288982933086, -0.020017887962587105, 
7.5, 0.651758583032566, 0.34356835421743787, 
7.75, 0.8419388941875338, 0.07783811243442909, 
8.0, 0.5153924083762665, -0.1405160635422278, 
8.25, 0.16432056243306548, 0.036171212006966436, 
8.5, 0.15916456183289665, 0.1888146633021994, 
8.75, 0.2721857463798885, 0.07224065264128343, 
9.0, -0.9802910014880883, -0.2179715034126056, 
9.25, -0.2051263702699532, -0.2076288295385028, 
9.5, -0.7355925261395346, 0.13354957368634696, 
9.75, -0.9120653104562313, -0.39091915267162647, 
10.0, -0.40028291803872107, -0.2512680121026435, 
