t, accel, throttle
0.25, 0.9123848980214515, -0.39795551578444094, 
0.5, 0.7760655319091776, -0.39848660398644326, 
0.75, 0.42343540261301776, -0.39666317854392713, 
1.0, -0.8679695425987628, -0.3959022666494423, 
1.25, 0.9556694112097818, -0.3964629555703089, 
1.5, 0.24212299808104323, -0.3999745095446528, 
1.75, 0.0476800133524523, -0.3505859915620144, 
2.0, 0.6425004199490608, -0.009543727181050277, 
2.25, -0.8437504433029195, 0.013301619449587573, 
2.5, 0.23845291288645332, 0.3159181292357094, 
2.75, 0.9354542713246653, 0.3949647461577298, 
3.0, 0.5696235093760194, 0.3150980982790157, 
3.25, 0.9463683114998195, 0.397017425777911, 
3.5, 0.47305122274279016, -0.02439663992674218, 
3.75, 0.20280685666601017, 0.22420849788200006, 
4.0, 0.7594097145662246, 0.34207823298261947, 
4.25, -0.8842471617067994, 0.178132081568647, 
4.5, -0.9956190871667032, 0.0023811990147057003, 
4.75, 0.7176764066186445, -0.21035957743283998, 
5.0, -0.6524339506545297, -0.354497118545723, 
5.25, -0.8057589970189892, 0.1946319026614889, 
5.5, 0.9105715613996608, 0.10192530348819706, 
5.75, 0.301001616638618, 0.1264262989848272, 
6.0, 0.7548549142429682, 0.03581479738282678, 
6.25, 0.6049496376111092, 0.09240111610969418, 
6.5, -0.5442005153696626, -0.17336818189969191, 
6.75, -0.9980680855475318, 0.018623047617971122, 
7.0, -0.9930455698545806, 0.07654469560791563, 
7.25, -0.6706402471526883, -0.06971617484028565, 
7.5, 0.014083285176238355, 0.36513518380850085, 
7.75, -0.9165277872823767, 0.23622454666921733, 
8.0, 0.9228750463040462, 0.05752094371491665, 
8.25, -0.27335164646041077, 0.04099347391018045, 
8.5, 0.6344705485064863, 0.278131286412781, 
8.75, 0.5642212532748608, -0.13684630855782504, 
9.0, 0.9583430124023461, 0.2692872795662186, 
9.25, 0.6265889335301755, -0.17755428682023922, 
9.5, 0.7426528851354904, 0.3548306705667973, 
9.75, 0.263205746515978, 0.13641001843903255, 
10.0, 0.9338699724805105, -0.2714676227978018, 
