t, accel, throttle
0.25, 0.903575167125543, -0.39235800160486106, 
0.5, 0.5117746038676253, -0.39303504760513147, 
0.75, 0.7017069466972088, -0.3769457015251374, 
1.0, -0.14150788904829575, -0.3949496875172824, 
1.25, 0.939694934181934, -0.3847814316184259, 
1.5, 0.9996960416110288, -0.37437593696903976, 
1.75, 0.5799662060911481, -0.03565082049681573, 
2.0, -0.8292325662048697, 0.29835246033989754, 
2.25, 0.4535212002683711, 0.024344219156577043, 
2.5, -0.8122428480434133, 0.3866105650362003, 
2.75, -0.7892791273510562, 0.29011304670164284, 
3.0, -0.6898201394990686, 0.1799430340211691, 
3.25, 0.9206782432741567, 0.09570939931980196, 
3.5, 0.46036264727804976, 0.25107301687905326, 
3.75, 0.6046358911233333, -0.07470326672994244, 
4.0, -0.3206699035529727, 0.3653552557030498, 
4.25, -0.43355336052133786, 0.35375384497872603, 
4.5, -0.7626939751446744, -0.16448538344863284, 
4.75, 0.7374793446776376, 0.3706953925948799, 
5.0, 0.9951471667159774, -0.35007715403922557, 
5.25, 0.7194986163251934, 0.38576902353039183, 
5.5, 0.26401162123027766, -0.3248639645256371, 
5.75, -0.29708559011418206, -0.2801386038766084, 
6.0, -0.44012427021326334, 0.3672905095395084, 
6.25, 0.8003544264630953, -0.2984569824615128, 
6.5, 0.7446152174617121, 0.11437372011182342, 
6.75, 0.09045166265952245, 0.08434494865392944, 
7.0, -0.9676426079557849, 0.1681011310413204, 
7.25, -0.28937302988448266, 0.08529005027150541, 
7.5, 0.8157583899432695, -0.1172326629405781, 
7.75, 0.032157079500278324, 0.2720265919969136, 
8.0, 0.31752778928876146, -0.37116440619558516, 
8.25, -0.6194581061979284, 0.3171112231759441, 
8.5, -0.5390029484544281, 0.3551983247387576, 
8.75, 0.20538761132671346, -0.05761756951479408, 
9.0, -0.33887232694162006, 0.02512160407306344, 
9.25, 0.4283023721942932, 0.26468448944904643, 
9.5, 0.5383478244201113, -0.371894623259363, 
9.75, 0.40533586445931713, 0.35131050241041384, 
10.0, 0.842301634911221, -0.2899552774263964, 
