t, accel, throttle
0.25, 0.8326142421461397, -0.3924499547871864, 
0.5, 0.46576712327400016, -0.38399286487539125, 
0.75, 0.29521542528911926, -0.3995107753147197, 
1.0, -0.1316654755377038, -0.37779163969448454, 
1.25, 0.9430291619292644, -0.3997177061403179, 
1.5, 0.40921973327937666, -0.34028902996858107, 
1.75, -0.3332218610116776, -0.2660381079235744, 
2.0, 0.08872067577047894, 0.3900535668003881, 
2.25, 0.7992261934539118, 0.1864323642383089, 
2.5, -0.08139211846469277, 0.3137047773211529, 
2.75, -0.35231017805327586, -0.3782504281734781, 
3.0, 0.3674120604538474, 0.39930122763150355, 
3.25, -0.26796462782249164, -0.06167780147585108, 
3.5, 0.6370605860154163, 0.05990866312805406, 
3.75, -0.4157479406753014, 0.11686157952044271, 
4.0, -0.23898105302312592, 0.24985568329046992, 
4.25, 0.7437905325160079, 0.257230801348927, 
4.5, -0.2122614750445525, 0.04960982335493264, 
4.75, 0.7049968785121459, -0.11376731209326126, 
5.0, 0.5596408545228034, 0.09477044781229892, 
5.25, -0.34242611783452365, 0.29988746800871197, 
5.5, -0.7962122470292478, -0.1410165999039805, 
5.75, 0.3231896328990066, -0.1697962761444223, 
6.0, 0.27463415448963224, -0.05503862983849604, 
6.25, -0.11705105609592711, 0.24776671708637138, 
6.5, 0.5781140581110044, 0.1940187182270773, 
6.75, 0.9877750362932932, 0.09500189002688646, 
7.0, -0.6259065980822038, 0.23221759069042777, 
7.25, -0.03752250069076462, 0.280724614016749, 
7.5, -0.6855461794287795, 0.19261610984241723, 
7.75, 0.5124210869071809, -0.04717430205650465, 
8.0, 0.5453362919061421, 0.01860754496831023, 
8.25, -0.5303145312089247, -0.003643737958817, 
8.5, 0.2956652581716511, 0.29510489038804705, 
8.75, 0.9795143665566916, 0.035393805385980644, 
9.0, -0.23411821606004452, -0.013383316277831351, 
9.25, 0.6956768485096898, -0.1499358030660064, 
9.5, 0.9095163501098879, -0.08782595392130998, 
9.75, -0.15072077743063989, -0.007782015352464391, 
10.0, 0.218265186720228, -0.24082650485944043, 
