t, accel, throttle
0.25, 0.1840216907816058, -0.3688079957812423, 
0.5, -0.0010756633921151539, -0.2886232027471614, 
0.75, 0.2723244293308555, -0.382549973690131, 
1.0, 0.8036919919662385, -0.36421183249878913, 
1.25, 0.8984468920087654, -0.3640237548169134, 
1.5, 0.5673079792867253, -0.03606305577544798, 
1.75, 0.722256304675104, -0.309534541779278, 
2.0, -0.16310137622254073, -0.23345723576172794, 
2.25, -0.3118780495378253, -0.17750126396338323, 
2.5, 0.7529663371483649, 0.3667071621524416, 
2.75, 0.8113475529067355, 0.29227648093531433, 
3.0, 0.6109913726867271, 0.23148520770964798, 
3.25, -0.6807709383045191, 0.0663101562137865, 
3.5, 0.3695603384556873, -0.09519491362588386, 
3.75, -0.32830240463093463, 0.34212359801127307, 
4.0, 0.4144806430308988, -0.171746620501529, 
4.25, -0.9225897491323052, 0.18674699362569364, 
4.5, 0.13794532020576147, 0.12029864485110041, 
4.75, 0.006216722298774752, -0.27315436331249954, 
5.0, 0.5609880275613396, 0.22861921629531054, 
5.25, 0.2791471949529653, -0.09174152027270874, 
5.5, 0.2881616167542455, 0.3792326239478686, 
5.75, 0.24189495283859946, -0.05315680973769139, 
6.0, -0.4185674485866681, 0.09945373386691173, 
6.25, 0.839238005510586, -0.19378492057308536, 
6.5, -0.9629464423228854, -0.10195948362570531, 
6.75, 0.5088284320925124, 0.3346000754697019, 
7.0, -0.7104988496313215, -0.12333269627794807, 
7.25, -0.6860460016688722, 0.041831217491766604, 
7.5, 0.3178713898918031, 0.19908954119526678, 
7.75, 0.9564183607271243, 0.06469503900774609, 
8.0, -0.4623504780021702, 0.254812693309157, 
8.25, -0.42527007283948515, 0.14421190745836418, 
8.5, 0.7701347946510062, 0.3667552707956621, 
8.75, -0.07895001758510459, 0.3572200296067414, 
9.0, 0.1724420250401727, -0.23376681276644085, 
9.25, -0.8827162883011437, 0.1767520279280067, 
9.5, 0.061436572951902926, 0.3678812877708865, 
9.75, -0.7722068784457174, -0.021554006172236545, 
10.0, -0.39115437088061145, -0.134298188162155, 
