t, accel, throttle
0.25, 0.6236169754489947, -0.38991364472385176, 
0.5, 0.9595996574107216, -0.27011850248751085, 
0.75, 0.7203926974062939, -0.2271159176715156, 
1.0, 0.8647809729679469, -0.36574113490706733, 
1.25, -0.14501780770713327, -0.31448880158335296, 
1.5, 0.40571777501935585, -0.3232029999199858, 
1.75, 0.22097572194265455, 0.27873562121187556, 
2.0, 0.04408710533653456, 0.0791055658728484, 
2.25, 0.7291904043810298, 0.29711609964448954, 
2.5, -0.7648335129539237, 0.35532873600760245, 
2.75, 0.3330458004481691, -0.08619927804154263, 
3.0, -0.14328658617369255, 0.16415847830084698, 
3.25, -0.05722918782530366, -0.2041706855103644, 
3.5, 0.1637208879269672, -0.08667518805696964, 
3.75, -0.5284268926150689, 0.26935743035281845, 
4.0, 0.2248682460896649, -0.10272581286454882, 
4.25, 0.24310454588848612, 0.39994293806315173, 
4.5, -0.6362626675928701, 0.0308314573094862, 
4.75, 0.48396129578876257, -0.17821081893505164, 
5.0, -0.363715660823624, 0.06557201803776985, 
5.25, 0.05082323090911424, -0.12632674570899785, 
5.5, 0.19497511436815698, 0.1125880168612965, 
5.75, 0.491060628443184, 0.17457436061671605, 
6.0, -0.0523831832590278, -0.23887956422543558, 
6.25, -0.27779881609906804, 0.11743897744447498, 
6.5, -0.5340381492720839, -0.14842273684022925, 
6.75, -0.12375736368388432, 0.26828038392201137, 
7.0, 0.4902254943777096, -0.08692109273539678, 
7.25, 0.4813135712275241, 0.19013230899299446, 
7.5, 0.7028078620065382, 0.10056608259059271, 
7.75, -0.4667204504431137, 0.1792793313390239, 
8.0, 0.37737536561673973, 0.19255112421001294, 
8.25, 0.05846722179326325, 0.3200608884990272, 
8.5, 0.5465673436286324, 0.131139873504143, 
8.75, 0.7096211516332238, 0.13528690535212504, 
9.0, 0.34112160235507233, -0.22048413810266157, 
9.25, -0.4997908524658204, -0.12959434148273555, 
9.5, 0.7504555782176247, -0.1598972743118229, 
9.75, 0.09293017473205598, 0.31720635501182587, 
10.0, 0.8211615014626766, -0.024883432634345296, 
