t, accel, throttle
0.25, 0.7183691440815235, -0.3953758938700119, 
0.5, 0.9716939177471939, -0.3862188053565263, 
0.75, 0.9753348623297498, -0.3842630400238275, 
1.0, 0.3522691891025659, -0.386527004715685, 
1.25, 0.738971591310132, -0.3512457922687922, 
1.5, 0.441072294688527, -0.3877903865922386, 
1.75, 0.8939929386405363, 0.3822249088274495, 
2.0, 0.3516694331895646, 0.3951749371039609, 
2.25, -0.479897484212391, 0.30489675060869625, 
2.5, -0.9173179863779326, -0.02000962551034967, 
2.75, 0.6107829479113221, 0.29934529190696074, 
3.0, 0.18454293363688715, 0.39756669013067764, 
3.25, 0.6491486303050665, -0.3568121774983467, 
3.5, -0.2944438696035609, -0.05361806802216121, 
3.75, -0.5473313694972437, 0.1600312443949508, 
4.0, 0.6945895939674107, 0.039678262393962584, 
4.25, -0.9348079523984982, 0.2652052321142526, 
4.5, -0.7915290930553778, -0.37688726929751964, 
4.75, 0.8754108597749732, 0.2781702243906262, 
5.0, -0.8604973166494824, 0.11842537669467189, 
5.25, 0.26741200040838387, -0.33813761469297116, 
5.5, -0.0011665482459133026, -0.2400852066175722, 
5.75, 0.9128469194404515, 0.2322690758337613, 
6.0, -0.2488864338090557, 0.01594310667320168, 
6.25, -0.7906085396434782, -0.08844703024275752, 
6.5, 0.2520861820958423, 0.37283766643080235, 
6.75, -0.32486943299198623, 0.28355149613011316, 
7.0, 0.8119808501910992, 0.3702641816883107, 
7.25, -0.5159867510375775, 0.3176081194424734, 
7.5, -0.6237304859217306, 0.19383146961019218, 
7.75, -0.5037966530892165, -0.35009884646703837, 
8.0, 0.48226201866401036, -0.21993843470506425, 
8.25, -0.28543838339875854, -0.3378137143819158, 
8.5, 0.4947878638368199, -0.08518267505715814, 
8.75, 0.5069301014236399, -0.0671960546538665, 
9.0, -0.15922648762985317, -0.20373948201331302, 
9.25, 0.4252381747731855, -0.07085199917560295, 
9.5, -0.4267324643774059, 0.3221689395047002, 
9.75, 0.9175255075245294, 0.37397520981893023, 
10.0, 0.690525074115389, -0.12991211033135674, 
