t, x, y, omega, v
1, 0.0, 0.0, 0.0, 0.37123998675692493, 0.7090298066518397, 
2, 0.025, 0.016788468016571332, 0.006498907979218847, 0.3674424720872817, 0.7311676303519797, 
3, 0.05, 0.03411875998391416, 0.013130835891532262, 0.36352821132700497, 0.75330545405212, 
4, 0.075, 0.05199293284008734, 0.019889612311129543, 0.35949720447609484, 0.77544327775226, 
5, 0.1, 0.070413062761636, 0.02676886704007893, 0.3553494515345512, 0.7975811014524004, 
6, 0.125, 0.08938124212966661, 0.033762030265337986, 0.35108495250237415, 0.8197189251525405, 
7, 0.15, 0.10889957475140719, 0.04086233129738574, 0.3467037073795637, 0.8418567488526804, 
8, 0.175, 0.12897017205837438, 0.04806279760497095, 0.3422057161661196, 0.8639945725528209, 
9, 0.2, 0.14959514977883118, 0.05535625399933689, 0.3375909788620422, 0.8861323962529609, 
10, 0.225, 0.17077662289057627, 0.06273532144665094, 0.3328594954673313, 0.9082702199531012, 
11, 0.25, 0.19251670052371783, 0.07019241595368672, 0.32801126598198704, 0.9304080436532409, 
12, 0.275, 0.21483135671423947, 0.07772545717159192, 0.3231288734507012, 0.9537434454151205, 
13, 0.3, 0.2377366277608799, 0.08533196871591754, 0.31812554309468327, 0.9770788471770002, 
14, 0.325, 0.26123469957587275, 0.09300344974806983, 0.3130012749139334, 1.0004142489388796, 
15, 0.35, 0.28532773768403036, 0.10073117328008986, 0.3077560689084514, 1.0237496507007595, 
16, 0.375, 0.31001788281702336, 0.10850618540014682, 0.30238992507823753, 1.0470850524626392, 
17, 0.4, 0.3353072440497765, 0.11631930418267099, 0.29690284342329165, 1.0704204542245184, 
18, 0.425, 0.36119789380062095, 0.12416111895446821, 0.29129482394361356, 1.0937558559863985, 
19, 0.45, 0.3876918629116445, 0.13202198960912528, 0.2855658666392036, 1.117091257748278, 
20, 0.475, 0.4147911333645085, 0.1398920457205277, 0.27971597151006167, 1.1404266595101573, 
21, 0.5, 0.44249763154658756, 0.14776118582863, 0.2737451385561877, 1.163762061272037, 
22, 0.525, 0.4707963415097928, 0.15561292811914376, 0.2675573186273945, 1.1856645506591692, 
23, 0.55, 0.4996720680776528, 0.16343087552421323, 0.26125412700779665, 1.2075670400463017, 
24, 0.575, 0.5291263694194025, 0.17120472309159218, 0.25483556369739435, 1.2294695294334337, 
