t, accel, throttle
0.25, 0.38832814730293835, -0.3988651280112676, 
0.5, 0.976919461024513, -0.39495663022986993, 
0.75, -0.5391212139161426, -0.36255178880837013, 
1.0, 0.7669490661850289, -0.39237389201251416, 
1.25, -0.6963312259400001, -0.38594591082395685, 
1.5, -0.6348522261902368, -0.3993739319481412, 
1.75, -0.47652021056202887, -0.39879387194739757, 
2.0, -0.21829545143279833, -0.24052655824647037, 
2.25, 0.501742631483496, -0.25836104672757876, 
2.5, 0.9972853008512214, -0.054257868860731896, 
2.75, -0.294672614458237, 0.02689893350118369, 
3.0, 0.7105117277485835, -0.014329026602504354, 
3.25, 0.06381086378840897, 0.03047605580721735, 
3.5, 0.6816774428559109, 0.12457586540890725, 
3.75, 0.5762954836984177, 0.25982363858678337, 
4.0, 0.6716334455392317, -0.013270031672167797, 
4.25, 0.4163394854687722, 0.32976554905882216, 
4.5, -0.3287543181235626, 0.2259660366404634, 
4.75, 0.19259924235152537, 0.03321019644627213, 
5.0, 0.5277800047328074, 0.057693411848678294, 
5.25, 0.9038600619923327, 0.3869871745248999, 
5.5, 0.2273812371234799, 0.3960297067320897, 
5.75, 0.6080988190689718, 0.2124980013249502, 
6.0, 0.5926908669651789, 0.03743297582154464, 
6.25, -0.4304450968953385, 0.38761277743914774, 
6.5, -0.4623846852783443, 0.22836577932114543, 
6.75, -0.0167252439361599, -0.13782127750342696, 
7.0, 0.8905001293459059, -0.38186272427878865, 
7.25, 0.9842436324486015, -0.2742107867369221, 
7.5, -0.11941407426809358, -0.32467048657848274, 
7.75, -0.5698861264870483, 0.37508582789933714, 
8.0, 0.8548589680967968, 0.3558424801841519, 
8.25, -0.058922966270565126, -0.03516169943341265, 
8.5, -0.962521457382069, -0.11038238547450875, 
8.75, -0.12588825412402277, -0.035466143770790645, 
9.0, -0.5548667517105907, 0.29143558951124066, 
9.25, -0.10547739449382891, -0.026752643613566926, 
9.5, 0.9448094169295229, 0.030619387570996453, 
9.75, 0.02929682128294455, 0.019014628956213843, 
10.0, 0.7114491627507772, 0.027484047827200986, 
