t, accel, throttle
0.25, 0.18310637759557155, -0.1279700722754475, 
0.5, 0.6901873121316362, -0.04077683987962469, 
0.75, 0.23192303615251691, -0.1683692959495942, 
1.0, 0.47220623086426816, 0.007956777834678616, 
1.25, 0.47922463601864257, -0.22073846004833847, 
1.5, 0.15962820297187735, -0.027248586510439515, 
1.75, 0.1441319952144791, -0.09476494111908584, 
2.0, 0.06819935653610296, 0.027528283110651863, 
2.25, 0.5351206146910447, -0.010239722987822967, 
2.5, 0.22631598133536784, -0.12844974540719234, 
2.75, 0.12880938938354314, -0.06581829201941365, 
3.0, 0.46821552651012877, 0.34045937721409725, 
3.25, -0.10407298739802531, 0.2682900195862917, 
3.5, 0.20463065972904676, -0.04288122994267553, 
3.75, 0.6355888643717458, 0.24331180826513218, 
4.0, -0.8120658671334257, -0.23268155884607605, 
4.25, 0.5455906232532434, 0.015456282586903451, 
4.5, 0.4401699144468698, 0.21856493128038904, 
4.75, -0.5993174004577247, 0.19728213662020397, 
5.0, -0.019183081448534867, -0.03848612160819327, 
5.25, 0.37503052159695355, 0.12607653817531625, 
5.5, 0.7098612191371474, 0.06625126371339635, 
5.75, 0.0025760636050583784, 0.17686481479924582, 
6.0, 0.2946113252290397, -0.2754973100315296, 
6.25, -0.6980263469370722, -0.0872613843301606, 
6.5, -0.7832810159470076, 0.09893467423895626, 
6.75, 0.3332796245438243, 0.23460957461014334, 
7.0, 0.43745092295339655, -0.290101740109862, 
7.25, 0.017644808550604695, -0.12466994753131858, 
7.5, -0.921508002974812, -0.09539450236125262, 
7.75, 0.16466476448489803, 0.06531805268890932, 
8.0, 0.49636035867489514, -0.17831095016475293, 
8.25, -0.3323443807588493, -0.15722699058362927, 
8.5, 0.29474361013913924, 0.32742145281346857, 
8.75, 0.3365310069006906, -0.37527348147673445, 
9.0, 0.4632996715973941, 0.18533261475057672, 
9.25, 0.9132575339914099, -0.37436294673198006, 
9.5, 0.5191169247591081, -0.07318677992209965, 
9.75, 0.6198482444156439, -0.04095127929168373, 
10.0, 0.03619745614399844, -0.16741885771801535, 
