t, accel, throttle
0.25, -0.23657024250601166, -0.36877677118708574, 
0.5, 0.9240625682434677, -0.39128896183823786, 
0.75, -0.3319849111896779, -0.3977346397774301, 
1.0, 0.6224680755389823, -0.39086989675070555, 
1.25, -0.2684059426036193, -0.3927482110019837, 
1.5, 0.6667132738148469, -0.3911523747981451, 
1.75, -0.4354623344908974, -0.3843246773959637, 
2.0, 0.2003232333671867, -0.31406525952131714, 
2.25, 0.4858786776548208, -0.38045399715218203, 
2.5, 0.8433820880188775, 0.0072511972448444555, 
2.75, -0.6004757731529401, -0.02029234577806653, 
3.0, 0.7967386071930641, 0.18164195133265423, 
3.25, 0.4568959985790832, 0.3358806448063676, 
3.5, 0.8563640471395908, 0.36833592470760923, 
3.75, 0.8274113092489965, 0.33864351170200274, 
4.0, 0.13593821434539874, -0.2881590682269769, 
4.25, 0.8090821004527712, 0.13350784088210968, 
4.5, 0.9887256791127415, 0.2556585851999771, 
4.75, -0.7954273774192797, 0.39944802364021154, 
5.0, -0.7425733095804323, 0.1994429473438365, 
5.25, -0.19080411975683428, -0.3880434370368356, 
5.5, 0.9395594695493753, 0.30236229397988557, 
5.75, -0.08939319208085497, 0.11389007000953681, 
6.0, -0.07269521387068124, -0.25228352747676946, 
6.25, 0.7772666882048658, -0.3152055566543976, 
6.5, -0.5274401155454742, 0.19528888549041218, 
6.75, -0.060749689785757205, 0.16085174188920995, 
7.0, -0.7290177703970322, 0.14808734244556992, 
7.25, 0.7444856169008375, -0.08581050450232001, 
7.5, 0.3959636490557491, 0.39545151834203374, 
7.75, -0.9485859558518366, 0.300917154662689, 
8.0, 0.9583558668231065, -0.011610935020636889, 
8.25, -0.838899589407726, 0.2798647303180373, 
8.5, 0.9750656850657494, 0.2513963196145038, 
8.75, -0.49006064972955027, -0.27432528121546584, 
9.0, -0.5668082034900973, 0.222963834521875, 
9.25, -0.8314194867453009, 0.12808154793886944, 
9.5, -0.38079882443433155, -0.04769506301957791, 
9.75, -0.8193218400172412, -0.35046055744738025, 
10.0, -0.28741110609056714, 0.2609316688419916, 
